,text,label,polarity,textblob_polarity,textblob_sentiment,textblob_assessments,lm_polarity,lm,textblob
3874,Wall Street Weekahead: Conditions may be set for Santa Claus rally https://t.co/H33Y0b2ZzZ https://t.co/4ubPdO0rvg,1,1,0,0.0,[],0,0,0
3875,WATCH: Why is 2019 on pace to be the largest year ever for healthcare technology? @GoldmanSachs Investment Banking… https://t.co/TJKrWqal07,1,1,0,0.0,[],1,1,0
3876,What Bad News? Investors Keep Stocks Rising--Update #economy #MarketScreener https://t.co/ExrV4T1guP https://t.co/6n0A3MHaZF,1,1,-1,-0.6999999999999998,"[('bad', -0.6999999999999998)]",1,1,0
3877,While market strain triggered by the coronavirus pandemic has eased since the Federal Reserve's historic interventi… https://t.co/AyvldKn33r,1,1,0,0.0,"[('historic', 0.0)]",1,1,0
3878,While market strain triggered by the coronavirus pandemic has eased since the Federal Reserve's historic interventi… https://t.co/H5iCiGtUtn,1,1,0,0.0,"[('historic', 0.0)]",1,1,0
3879,�� Here's why one great whale offers more in the fight against climate than a forest of trees https://t.co/y0UwSQWd8u,2,0,1,0.4666666666666666,"[('great', 0.8), ('offers', 0.1), ('more', 0.5)]",0,1,0
3880,�� Here's why Trump Tower is now one of the least-desirable luxury buildings in NYC https://t.co/1OOQHhju0F,2,0,0,0.0,[],-1,0,1
3881,- Time: 15:00  #Stock #MarketScreener https://t.co/99IOCFohM3 https://t.co/ZfDyZZkp55,2,0,0,0.0,[],0,1,1
3882,"""1/3 of all women in the world have experienced some kind of violence."" Here's how @UN_Women is working to end tha… https://t.co/PPmZ6wtfUF",2,0,1,0.7,"[('experienced', 0.8), ('kind', 0.6)]",0,1,0
3883,"""Be nice to people"" is the mantra that has guided @justbobbibrown through: • Disruption of the beauty industry •… https://t.co/NG2kUNjofO",2,0,1,0.6,"[('nice', 0.6)]",0,1,0
3884,"""Be nice to people"" is the mantra that has help guide @justbobbibrown through: • Disruption of the beauty industr… https://t.co/3v20SU0Nxd",2,0,1,0.6,"[('nice', 0.6)]",0,1,0
3885,"""Bloomberg Daybreak: Middle East"" Full Show (12/15/2019)",2,0,1,0.175,"[('middle', 0.0), ('full', 0.35)]",0,1,0
3886,"""Frozen II"" is expected to heat up a cold box office, with $130 million in sales expected over its opening weekend https://t.co/jVip0q50Ne",2,0,-1,-0.26666666666666666,"[('expected', -0.1), ('cold', -0.6), ('expected', -0.1)]",0,1,0
3887,"""How To Use Stochastics to Spot Market Reversals"" Educational video!! https://t.co/8m7IetauIy Enjoy!",2,0,1,0.4453125,"[('educational_!_!', 0.390625), ('enjoy_!', 0.5)]",0,1,0
3888,"""I almost burst into tears, but I held on. I'm so proud."" The Pacific people of Bougainville are deciding if they… https://t.co/NTPLIMPkti",2,0,1,0.8,"[('proud', 0.8)]",0,1,0
3889,"""I say, let's go carbon-neutral by 2050 and Corbyn-neutral by Christmas.""

Boris Johnson touted clean energy propos… https://t.co/5XXVipPBG0",2,0,1,0.3666666666666667,"[('clean', 0.3666666666666667)]",0,1,0
3890,"""I wasn't there to photograph a woman being beaten."" In 1982, documentary photographer Donna Ferrato took the phot… https://t.co/2SmlNTdDyx",2,0,0,0.0,"[('documentary', 0.0)]",0,1,1
3891,"""If It Walks Like A Duck And Talks Like A Duck, Then It Probably Is QE"" https://t.co/YQov1fgaif",2,0,0,0.0,[],0,1,1
3892,"""In 10 years from now, investors will be looking at & evaluating #ESG scoring as a part of the overall performance… https://t.co/RD5kKfb4jn",2,0,0,0.0,"[('overall', 0.0)]",0,1,1
3893,"""it is the fear of infection, not the ultimate death rate, which is the most likely cause of economic damage"" - MK",2,0,1,0.175,"[('ultimate', 0.0), ('most', 0.5), ('likely', 0.0), ('economic', 0.2)]",0,1,0
3894,"""Let’s do push-ups, man."" https://t.co/U8QVQkICIh",2,0,0,0.0,[],0,1,1
3895,"""Most consumers want vehicles that can match gas-powered vehicles in range, utility, cost and ownership ease,"" writ… https://t.co/7fUjoda8kU",2,0,1,0.5,"[('most', 0.5)]",0,1,0
3896,"""No water. No water. How could you have no water?""

84-year-old Max Atkins tells how he fought to save his home in... https://t.co/9mlSlsYS2F",2,0,0,0.0,[],0,1,1
3897,"""Nobody's Traveling For Next Two Months"" -œ Airlines Dumping Chemicals In Fuel Tanks To Prevent Algae  https://t.co/ueQwUIAAmx",2,0,0,0.0,"[('next', 0.0)]",0,1,1
3898,"""Start by doing what’s necessary; then do what’s possible; and suddenly you are doing the impossible,” said Christi… https://t.co/nJpvWKGRss",2,0,-1,-0.16666666666666666,"[('necessary', 0.0), ('possible', 0.0), ('suddenly', 0.0), ('impossible', -0.6666666666666666)]",0,1,0
3899,"""The big threat is not so much the number of outstanding cash-out refis as it is the total dollar amount — $3.1 tri… https://t.co/gk9Qd0ewhc",2,0,1,0.175,"[('big', 0.0), ('much', 0.2), ('outstanding', 0.5), ('total', 0.0)]",0,1,0
3900,"""The fact that the public market rejected the private market valuation on WeWork, I think was a very healthy develo… https://t.co/eVo36teP8g",2,0,1,0.21666666666666667,"[('public', 0.0), ('private', 0.0), ('very_healthy', 0.65)]",1,0,0
3901,"""The separation will better empower each company to fully embark upon its unique path for growth."" https://t.co/5gAta0NNKr",2,0,1,0.4375,"[('better', 0.5), ('unique', 0.375)]",1,0,0
3902,"""They All Knew!"" - Chinese Furious At Virus-Fighting Officials Who Lied About Human Transmission https://t.co/YxHOkI21u1",2,0,0,0.0,"[('chinese', 0.0), ('human', 0.0)]",0,1,1
3903,"""They Have Stolen From All Saxons!"" - Thieves Steal 100s Of Priceless Jewels From Dresden Museum  https://t.co/jvm2ZUW6uX",2,0,1,1.0,"[('priceless', 1.0)]",0,1,0
3904,"""This game came out of nowhere... Effectively they just surprise launched on everyone, and the entire gaming world… https://t.co/DfFWHDvFzO",2,0,0,0.06666666666666665,"[('game', -0.4), ('effectively', 0.6), ('entire', 0.0)]",0,1,1
3905,"""This is a gorgeous vehicle. It kinda looks like a hallucination""",2,0,1,0.7,"[('gorgeous', 0.7)]",0,1,0
3906,"""This truck Doesn’t look like a truck I don’t think it’s a truck for me."" One country music star came up with thos… https://t.co/oqLHXcHst2",2,0,0,0.0,[],0,1,1
3907,"""We are only scraping the surface."" The British inventor who built his own 'Iron Man'-style suit has doubled the s… https://t.co/Kq7aD4HUEh",2,0,1,0.19999999999999998,"[('only', 0.0), ('british', 0.0), ('own', 0.6)]",1,0,0
3908,"""We are only scraping the surface."" The British inventor who built his own 'Iron Man'-style suit has doubled the s… https://t.co/yKjuZOueEt",2,0,1,0.19999999999999998,"[('only', 0.0), ('british', 0.0), ('own', 0.6)]",1,0,0
3909,"""We know what we have to do — reduce emissions, offset what cannot be reduced and adapt to new climate realities. N… https://t.co/xGAbvReq6y",2,0,1,0.13636363636363635,"[('new', 0.13636363636363635)]",0,1,0
3910,"""Why not take the opportunity to turn Thanksgiving dinner into a discussion of something many Trump supporters agre… https://t.co/SV1NIlQ5Hr",2,0,1,0.5,"[('many', 0.5)]",0,1,0
3911,#FlashbackFriday: We take a look back at our #Seattle branch employee sorting through currency in this #throwback f… https://t.co/0QiaWRDunE,2,0,0,0.0,"[('back', 0.0)]",0,1,1
3912,#FridayReads: Thinking about joining the remote workforce? Our own project consultant Courtney Obi shares her five… https://t.co/vTaytywtq3,2,0,1,0.25,"[('remote', -0.1), ('own', 0.6)]",0,1,0
3913,"#FridayReads: What determines #interestrate fluctuations? Our latest #EconomicLetter ""Riders on the Storm"" analyzes… https://t.co/dxuDPQvYEF",2,0,1,0.5,"[('latest', 0.5)]",0,1,0
3914,"#HOLIDAY #SPECIALOFFER: Take 33% OFF streaming #market intelligence, #earnings #news coverage, sophisticated… https://t.co/Uq9axnEBQT",2,0,0,0.0,[],0,1,1
3915,#HunterBiden is just killing my life .... it's so hard to be White now in America ..... it's like being William hun… https://t.co/uHk95qx1Ig,2,0,-1,-0.14583333333333334,"[('hard', -0.2916666666666667), ('white', 0.0)]",0,1,0
3916,"#NYGiants @Giants I'm sure the Giants defense will make Trubisky look like Tom Brady today, It's sad to watch",2,0,0,0.0,"[('sure', 0.5), ('sad', -0.5)]",-1,0,1
3917,#SnackFact of the day: @RobinhoodSnacks won Best Business Podcast 2019 from @Discover_Pods Awards. This has got to… https://t.co/gYL0CfuCwS,2,0,1,1.0,"[('best', 1.0)]",1,0,0
3918,#SouthAfrica suffers among the highest levels of inequality in the world. #Inequality manifests itself through a sk... https://t.co/388qLKScln,2,0,-1,-0.6,"[('suffers', -0.6)]",-1,0,0
3919,#SpecialOffer 33% OFF live streaming #market #analysis of #earnings #economic #news https://t.co/8b7VdvjsxW #stocks… https://t.co/uBvoEDB0I9,2,0,1,0.16818181818181818,"[('live', 0.13636363636363635), ('economic', 0.2)]",0,1,0
3920,"#SpecialOffer: Just in time for the holidays! Take 33% OFF live, streaming #market #analysis & #investing #ideas… https://t.co/DqHU1PHvv5",2,0,1,0.13636363636363635,"[('live', 0.13636363636363635)]",0,1,0
3921,"#Water is life. Too little, and we cannot survive. Too much could be deadly. #Climatechange is increasing droughts… https://t.co/DLk5ysp44b",2,0,0,-0.0625,"[('little', -0.1875), ('much', 0.2), ('deadly', -0.2)]",-1,0,1
3922,"$500-$30,465 in 9 weeks time. Goal is 40k by end of month. Just need to play smart, buy time and take those profits… https://t.co/nzzyJNCFsW",2,0,1,0.21428571428571427,"[('smart', 0.21428571428571427)]",0,1,0
3923,$SPX - going to close red on the month? https://t.co/8uM7YBdsWL,2,0,0,0.0,"[('red', 0.0)]",0,1,1
3924,$WIRES: On The Wires https://t.co/uMPdDeNsVb,2,0,0,0.0,[],0,1,1
3925,(Free to read) Over 60% of Americans say that stock market performance has little or no impact on their personal fi… https://t.co/l3QZQ3KwJy,2,0,0,0.07083333333333335,"[('free', 0.4), ('little', -0.1875), ('personal', 0.0)]",0,1,1
3926,"*Friends theme song voice*: So someone told Jennifer Aniston that she'd never ""make a dime."" (via @CNBCMakeIt) https://t.co/BLt1LwZsVN",2,0,0,0.0,[],0,1,1
3927,.@aztecs99 has your shortlist...of shorts    https://t.co/4VSrUYqrN3,2,0,0,0.0,[],0,1,1
3928,".@bcope51 wishes he'd learned more about budgeting and basic personal finance skills in college, so he started teac… https://t.co/q9sbthuhgg",2,0,1,0.16666666666666666,"[('more', 0.5), ('basic', 0.0), ('personal', 0.0)]",0,1,0
3929,".@CNBCselect usually doesn't recommend signing up for a store credit card, but here's one big exception.… https://t.co/nPFeuun4Og",2,0,-1,-0.125,"[('usually', -0.25), ('big', 0.0)]",0,1,0
3930,".@Coldplay says they won't be touring their new album #EverydayLife, which drops tomorrow. Is climate change to bl… https://t.co/MLH1tJmjF8",2,0,1,0.13636363636363635,"[('new', 0.13636363636363635)]",0,1,0
3931,".@Coldplay says they won't be touring their new album #EverydayLife, which drops tomorrow. Is climate change to bl… https://t.co/UfW2Pp2CMl",2,0,1,0.13636363636363635,"[('new', 0.13636363636363635)]",0,1,0
3932,.@JimCramer says @realDonaldTrump just found a real reason to want to win rather than just end the trade war with C… https://t.co/Io7ups9jzh,2,0,1,0.5,"[('real', 0.2), ('win', 0.8)]",1,0,0
3933,".@JimCramer's latest thought on U.S.-China trade negotiations? ""I think it's time to walk away."" Read his full reas… https://t.co/mCqYMLgt6S",2,0,1,0.425,"[('latest', 0.5), ('full', 0.35)]",0,1,0
3934,".@JimCramer's solution for a lack of market participation? ""Raise the roof on IRA:"" https://t.co/IP6xHN4Fz2 https://t.co/F3CvJ3iVc4",2,0,0,0.0,[],-1,0,1
3935,".@MakerDAO is the darling of the decentralized finance movement. Unlike its competitors, it's backed not by other g… https://t.co/Ae9thc7Kia",2,0,-1,-0.125,"[('other', -0.125)]",0,1,0
3936,".@realDonaldTrump on jobs number? ""Phenomenal""",2,0,1,0.5,"[('phenomenal', 0.5)]",0,1,0
3937,.@RevShark breaks down 3 things to be thankful for heading into the holiday week  https://t.co/SxMS8I7fdG,2,0,-1,-0.15555555555555559,"[('down', -0.15555555555555559)]",0,1,0
3938,.@RevShark breaks down 7 things to be thankful for: https://t.co/BnLW0MrDQc,2,0,-1,-0.15555555555555559,"[('down', -0.15555555555555559)]",0,1,0
3939,.@Roku is here to tell you that you can still watch the Super Bowl  https://t.co/OfiiM0R0BZ,2,0,1,0.3333333333333333,"[('super', 0.3333333333333333)]",0,1,0
3940,.@SecAzar and I will soon release a plan to let Florida and other States import prescription drugs that are MUCH CH… https://t.co/KUCvUfA3JU,2,0,0,0.037500000000000006,"[('other', -0.125), ('much', 0.2)]",0,1,1
3941,".@SussexUni scientists developed a 3D image that moves, recreates sounds, and even mimics the sensation of touch https://t.co/8CFjY45GGE",2,0,0,0.1,"[('developed', 0.1)]",0,1,1
3942,.@Sweetgreen is taking a different approach to winning the delivery space. Here's what co-founder and CEO Jonathan… https://t.co/KBbLEmsoQC,2,0,1,0.25,"[('different', 0.0), ('winning', 0.5)]",0,1,0
3943,:),2,0,1,0.5,"[(':)', 0.5)]",0,1,0
3944,"@HeyTammyBruce “This seems personal. That it is deeply unfair, that has not changed. This has become a matter of th… https://t.co/gm1Q6Gt3oM",2,0,-1,-0.25,"[('personal', 0.0), ('deeply_unfair', -0.5)]",0,1,0
3945,@MikeCaymanTrades sometimes,2,0,0,0.0,[],0,1,1
3946,@RobInTheBlack  Great to read your son is better.,2,0,1,0.65,"[('great', 0.8), ('better', 0.5)]",1,0,0
3947,"@SpeakerPelosi ""degenerate gambler""",2,0,0,0.0,[],0,1,1
3948,@TicToc,2,0,0,0.0,[],0,1,1
3949,@tictoc @telefenoticias @teleSUR_Chile @PaoladrateleSUR @monlaferte @inddhh,2,0,0,0.0,[],0,1,1
3950,@tictoc @telefenoticias @teleSUR_Chile @PaoladrateleSUR @monlaferte @telefenoticias @inddhh @mbachelet,2,0,0,0.0,[],0,1,1
3951,@TicToc Taxpayer Treatment UNFAIR TAX MONEY COLLECTED by IRS Recognized as LOAN to the IRS ALL MONEY be returned to… https://t.co/vQbZMoTmPz,2,0,-1,-0.5,"[('unfair', -0.5)]",0,1,0
3952,@TicToc TRUMP WARNING by Trump appointment of military departments Leaders NOW TRUMP can CONTROL them and tell them… https://t.co/zQA3G6kUMe,2,0,0,-0.1,"[('military', -0.1)]",0,1,1
3953,{Free} Dragonfly Capital Bull Scan for 11-25-19 https://t.co/kR9HI32JTA,2,0,1,0.4,"[('free', 0.4)]",0,1,0
3954,"{Free} Macro Week in Review/Preview November 22, 2019, on the blog and here https://t.co/EzxLmLjLsJ $SPY $IWM $QQQ… https://t.co/viMn7UvGjV",2,0,1,0.4,"[('free', 0.4)]",0,1,0
3955,"{Free} Top Trade Ideas for the Week of November 25, 2019: The Rest Premium, on the blog and here… https://t.co/vG6f9AU25O",2,0,1,0.45,"[('free', 0.4), ('top', 0.5)]",0,1,0
3956,‘Frozen 2’ Breaks Box Office Records With $350 Million Worldwide Debut $DIS https://t.co/Nq3IE3viW9,2,0,0,0.0,[],1,0,1
3957,‘Great Recession’ a decade ago is one reason your Christmas tree will cost more this year. https://t.co/gWmkk2d7hk,2,0,1,0.65,"[('great', 0.8), ('more', 0.5)]",-1,0,0
3958,‘Joker’ officially becomes first billion-dollar R-rated movie,2,0,1,0.25,"[('first', 0.25)]",0,1,0
3959,"‘Panic Shopping’ In Hong Kong, While Mainland China Depends On E-Commerce",2,0,0,0.0,[],0,1,1
3960,‘Perfect Result’ for Unsung Stocks: Strategists on U.K. Vote,2,0,1,1.0,"[('perfect', 1.0)]",1,0,0
3961,"‘Phase 1’ Trade Deal Is Progress, Says Hills & Co.’s CEO",2,0,0,0.0,[],1,0,1
3962,"‘Priceless’ Jewelry, Artifacts Stolen From German Museum",2,0,1,0.5,"[('priceless', 1.0), ('german', 0.0)]",0,1,0
3963,‘Significant relationships will be noted in our corporate love register’ https://t.co/kSrQi6kd9v,2,0,1,0.2916666666666667,"[('significant', 0.375), ('corporate', 0.0), ('love', 0.5)]",0,1,0
3964,"“All Lam does is promise to listen, then ignores critical voices. These last six months have made it clear we need… https://t.co/85XfPKmbJU",2,0,0,0.03333333333333334,"[('critical', 0.0), ('last', 0.0), ('clear', 0.10000000000000002)]",0,1,1
3965,“All of us who came here under a legal obligation also felt we had a moral obligation to do so” https://t.co/TpUBtEKJlv,2,0,0,0.1,"[('legal', 0.2), ('moral', 0.0)]",0,1,1
3966,"“Call the Cybertruck a Hummer for the green millennial generation, really the ultimate virtue and vice signaling ma… https://t.co/gidkkoeSFr",2,0,0,0.0,"[('green', -0.2), ('really', 0.2), ('ultimate', 0.0)]",0,1,1
3967,"“No one really has the full amount of money needed to buy the Treasurys they want to hold, or all of the mortgage-b… https://t.co/5hYXf4Dbhj",2,0,1,0.275,"[('really', 0.2), ('full', 0.35)]",0,1,0
3968,"“Robinhood disrupted this industry in a way that no one thought could happen,” @MadMoneyOnCNBC's @JimCramer says fo… https://t.co/MKcgdNZKNh",2,0,0,0.0,[],-1,0,1
3969,"“There is a perception among investors that these protests will fizzle out,” one executive says. https://t.co/iMZUORoQ2X",2,0,0,0.0,[],-1,0,1
3970,"“We have seen a horrifying global surge in domestic violence.""

UN Secretary-General @antonioguterres is urging gov… https://t.co/geODW5CMEL",2,0,-1,-0.3,"[('horrifying', -0.9), ('global', 0.0), ('domestic', 0.0)]",-1,0,0
3971,"“You can’t contradict that these numbers are the best numbers of our lives,” @MadMoneyOnCNBC’s @JimCramer said in r… https://t.co/afwYjeGLCC",2,0,1,1.0,"[('best', 1.0)]",0,1,0
3972,☀️ Cranberry farmers turn to solar power for extra income https://t.co/BNIq7WAc4T,2,0,0,0.0,"[('extra', 0.0)]",0,1,1
3973,❄@GitHub is storing open source code in an Arctic vault to protect it from the apocalypse https://t.co/1p92fJbMIC https://t.co/4SlLUkespn,2,0,0,0.0,"[('open', 0.0)]",0,1,1
3974,"⚡️ @sussexuni scientists have developed holograms out of soundwaves that can be seen, heard and felt  https://t.co/KLCfEonVyI",2,0,0,0.1,"[('developed', 0.1)]",0,1,1
3975,"⚡️ Iman, the last Sumatran rhinoceros in Malaysia, has died at 25 after succumbing to cancer https://t.co/5D99IeWvcf",2,0,0,0.0,"[('last', 0.0)]",0,1,1
3976,⚡️ Today is the International Day for the Elimination of Violence against Women. Here are some of the demonstration… https://t.co/STY1bQB1n4,2,0,0,0.0,"[('international', 0.0)]",0,1,1
